"record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","CatalogNumber","Locality","TimeCollected","CollectorNumber","FieldNumber","Remarks","ProjectCode","ProtocolType","ProtocolCode","ProtocolURL","SurveyAreaIdentifier","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","NoObservations","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","AllIndividualsReported","AllSpeciesReported","date","doy","OBJECTID","BAID","PLACE_TYPE","TYPE_DE_LI","DESC_EN","DESC_FR","Public_Inf","Shape__Are","Shape__Len","scientific_name","english_name","french_name","taxon_group","geometry"
906135560,"QCATLAS2PC",1035,NA,1,1160,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:428854-GEHU","428854-GEHU","Atlas Square 18XS58","7.66667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428854",NA,"18XS58","7.66667","7.75","0.08333333","7.66667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Bonasa umbellus","Ruffed Grouse","Gélinotte huppée","BIRDS",c(-72.95237, 46.768242)
906135607,"QCATLAS2PC",1035,NA,1,12190,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408633-MOTC","408633-MOTC","Atlas Square 18XS47","5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","408633",NA,"18XS47","5","5.08333","0.08333333","5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax minimus","Least Flycatcher","Moucherolle tchébec","BIRDS",c(-73.054126, 46.754394)
906135608,"QCATLAS2PC",1035,NA,1,16660,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,5,20,"URN:catalog:QCATLAS:QCATLAS2PC:408573-PAGN","408573-PAGN","Atlas Square 18XS58","8.91667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408573",NA,"18XS58","8.91667","9","0.08333333","8.91667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga virens","Black-throated Green Warbler","Paruline à gorge noire","BIRDS",c(-72.986647, 46.761578)
906135643,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420948-PACO","420948-PACO","Atlas Square 18XS67","6.43333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420948",NA,"18XS67","6.43333","6.51667","0.08333333","6.43333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.827843, 46.740547)
906135644,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,1,5,NA,"URN:catalog:QCATLAS:QCATLAS2PC:428855-PACO","428855-PACO","Atlas Square 18XS58","7.91667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428855",NA,"18XS58","7.91667","8","0.08333333","7.91667",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.956642, 46.76371)
906135645,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,3,22,20,"URN:catalog:QCATLAS:QCATLAS2PC:410000-PACO","410000-PACO","Atlas Square 18XS48","9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","410000",NA,"18XS48","9","9.08333","0.08333333","9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-22,173,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.121296, 46.773309)
906135646,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410020-PACO","410020-PACO","Atlas Square 18XS67","8.83333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410020",NA,"18XS67","8.83333","8.91667","0.08333333","8.83333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.857421, 46.743311)
906135647,"QCATLAS2PC",1035,NA,1,16460,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410020-PAOB","410020-PAOB","Atlas Square 18XS67","8.83333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410020",NA,"18XS67","8.83333","8.91667","0.08333333","8.83333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Leiothlypis peregrina","Tennessee Warbler","Paruline obscure","BIRDS",c(-72.857421, 46.743311)
906135671,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:436513-PACO","436513-PACO","Atlas Square 18XS67","7.35","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436513",NA,"18XS67","7.35","7.43333","0.08333333","7.35",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.867538, 46.687866)
906135687,"QCATLAS2PC",1035,NA,1,9270,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:436511-COGR","436511-COGR","Atlas Square 18XS68","7.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","436511",NA,"18XS68","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Archilochus colubris","Ruby-throated Hummingbird","Colibri à gorge rubis","BIRDS",c(-72.838867, 46.773911)
906135777,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:436548-PACO","436548-PACO","Atlas Square 18XS67","8.31667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436548",NA,"18XS67","8.31667","8.4","0.08333333","8.31667",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.889603, 46.710663)
906135778,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,4,25,10,"URN:catalog:QCATLAS:QCATLAS2PC:436482-PACO","436482-PACO","Atlas Square 18XS47","7.28333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","436482",NA,"18XS47","7.28333","7.36667","0.08333333","7.28333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-25,176,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.054123, 46.754395)
906135779,"QCATLAS2PC",1035,NA,1,10460,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,4,25,10,"URN:catalog:QCATLAS:QCATLAS2PC:436482-PIFL","436482-PIFL","Atlas Square 18XS47","7.28333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","436482",NA,"18XS47","7.28333","7.36667","0.08333333","7.28333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-25,176,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Colaptes auratus","Northern Flicker","Pic flamboyant","BIRDS",c(-73.054123, 46.754395)
906135828,"QCATLAS2PC",1035,NA,1,10460,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:428884-PIFL","428884-PIFL","Atlas Square 18XS67","9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428884",NA,"18XS67","9","9.08333","0.08333333","9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Colaptes auratus","Northern Flicker","Pic flamboyant","BIRDS",c(-72.879295, 46.682854)
906135829,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:428861-PACO","428861-PACO","Atlas Square 18XS58","9.91667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428861",NA,"18XS58","9.91667","10","0.08333333","9.91667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.034225, 46.764458)
906135830,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:428873-PACO","428873-PACO","Atlas Square 18XS67","9.38333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428873",NA,"18XS67","9.38333","9.46667","0.08333333","9.38333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-05-28,148,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.850128, 46.706051)
906135850,"QCATLAS2PC",1035,NA,1,3300,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420943-PEBU","420943-PEBU","Atlas Square 18XS68","9.65","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420943",NA,"18XS68","9.65","9.73333","0.08333333","9.65",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Buteo platypterus","Broad-winged Hawk","Petite Buse","BIRDS",c(-72.896263, 46.774288)
906135912,"QCATLAS2PC",1035,NA,1,16810,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2012,6,1,1,10,"URN:catalog:QCATLAS:QCATLAS2PC:420965-PAPB","420965-PAPB","Atlas Square 18XS58","9.21667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","420965",NA,"18XS58","9.21667","9.3","0.08333333","9.21667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-01,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga castanea","Bay-breasted Warbler","Paruline à poitrine baie","BIRDS",c(-72.915207, 46.771126)
906135967,"QCATLAS2PC",1035,NA,1,12020,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,6,2,15,10,"URN:catalog:QCATLAS:QCATLAS2PC:420998-MOCO","420998-MOCO","Atlas Square 18XS68","6.45","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420998",NA,"18XS68","6.45","6.53333","0.08333333","6.45",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-15,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Contopus cooperi","Olive-sided Flycatcher","Moucherolle à côtés olive","BIRDS",c(-72.848526, 46.75341)
906135968,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:428862-PACO","428862-PACO","Atlas Square 18XS58","9.73333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428862",NA,"18XS58","9.73333","9.81667","0.08333333","9.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.029732, 46.768456)
906135969,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428845-PACO","428845-PACO","Atlas Square 18XS57","9.4","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","428845",NA,"18XS57","9.4","9.48333","0.08333333","9.4",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.024162, 46.670681)
906136186,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:436520-PACO","436520-PACO","Atlas Square 18XS58","8.6","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","436520",NA,"18XS58","8.6","8.68333","0.08333333","8.6",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.016502, 46.760532)
906136187,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:436529-PACO","436529-PACO","Atlas Square 18XS67","8.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436529",NA,"18XS67","8.5","8.58333","0.08333333","8.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.846817, 46.725491)
906136188,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:436515-PACO","436515-PACO","Atlas Square 18XS67","7.98333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436515",NA,"18XS67","7.98333","8.06667","0.08333333","7.98333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.857422, 46.666534)
906136189,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420957-PACO","420957-PACO","Atlas Square 18XS67","8.73333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420957",NA,"18XS67","8.73333","8.81667","0.08333333","8.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.857422, 46.666534)
906136192,"QCATLAS2PC",1035,NA,1,10460,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428835-PIFL","428835-PIFL","Atlas Square 18XS47","8.76667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","428835",NA,"18XS47","8.76667","8.85","0.08333333","8.76667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Colaptes auratus","Northern Flicker","Pic flamboyant","BIRDS",c(-73.043449, 46.684673)
906136355,"QCATLAS2PC",1035,NA,1,17680,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,5,4,30,40,"URN:catalog:QCATLAS:QCATLAS2PC:408179-PIEC","408179-PIEC","Atlas Square 18XS67","6.75","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","408179",NA,"18XS67","6.75","6.83333","0.08333333","6.75",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-05-30,150,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Piranga olivacea","Scarlet Tanager","Piranga écarlate","BIRDS",c(-72.867541, 46.687864)
906136467,"QCATLAS2PC",1035,NA,1,19670,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408648-QUBR","408648-QUBR","Atlas Square 18XS57","8.91667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408648",NA,"18XS57","8.91667","9","0.08333333","8.91667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Quiscalus quiscula","Common Grackle","Quiscale bronzé","BIRDS",c(-73.004726, 46.671621)
906136592,"QCATLAS2PC",1035,NA,1,16690,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:428860-PAGO","428860-PAGO","Atlas Square 18XS58","9.58333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428860",NA,"18XS58","9.58333","9.66667","0.08333333","9.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga fusca","Blackburnian Warbler","Paruline à gorge orangée","BIRDS",c(-73.025017, 46.765846)
906136884,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:428879-PACO","428879-PACO","Atlas Square 18XS67","7.7","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428879",NA,"18XS67","7.7","7.78333","0.08333333","7.7",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.864258, 46.683628)
906136910,"QCATLAS2PC",1035,NA,1,16690,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,5,20,"URN:catalog:QCATLAS:QCATLAS2PC:408575-PAGO","408575-PAGO","Atlas Square 18XS58","8.16667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408575",NA,"18XS58","8.16667","8.25","0.08333333","8.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga fusca","Blackburnian Warbler","Paruline à gorge orangée","BIRDS",c(-72.965994, 46.757064)
906136911,"QCATLAS2PC",1035,NA,1,16690,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408641-PAGO","408641-PAGO","Atlas Square 18XS47","6.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","408641",NA,"18XS47","6.5","6.58333","0.08333333","6.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga fusca","Blackburnian Warbler","Paruline à gorge orangée","BIRDS",c(-73.057484, 46.728011)
906136915,"QCATLAS2PC",1035,NA,1,16690,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,2,10,20,"URN:catalog:QCATLAS:QCATLAS2PC:408630-PAGO","408630-PAGO","Atlas Square 18XS57","9.08333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408630",NA,"18XS57","9.08333","9.16667","0.08333333","9.08333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga fusca","Blackburnian Warbler","Paruline à gorge orangée","BIRDS",c(-73.02838, 46.700991)
