"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
57,160.296474358974,250,39.5552884615385,0.552884615384615,48.1971153846154,0.360576923076923,0.264423076923077,NA,0.0240384615384615,6.62259615384615,4.42307692307692
1,114.345281052041,266,12.0519605484725,3.28361799374549,68.0057733942747,0.433004570603801,NA,NA,NA,0.649506855905701,15.5761366369978
139,135.694277711084,219,15.4981992797119,9.75990396158463,64.6218487394958,0.240096038415366,0.336134453781513,0.0600240096038415,NA,0.0360144057623049,9.44777911164466
140,132.829071116981,255,5.18669708248289,38.9242406051147,36.4029295233521,1.88498018969864,0.0840437027254172,NA,NA,0.0960499459719054,17.4210589506543
218,144.081371135672,191,30.8145122537242,5.47813551177319,55.3219605958674,0.780874579529073,0.0961076405574243,NA,NA,0.780874579529073,6.7275348390197
58,147.652893225716,240,32.9719310926394,3.09601252861101,51.9696422117817,0.31321527526804,0.228888085772798,NA,NA,0.542103361040838,10.8782074448862
88,121.661244326626,192,18.2552114712616,12.688275695867,51.8737197252681,0.144595734425834,0.144595734425834,0.0120496445354862,NA,0.421737558742017,16.4598144354742
89,127.085338466474,183,25.012030798845,11.3209817131858,58.4817131857555,0.493262752646776,0.312800769971126,NA,NA,0.517324350336862,3.8618864292589
90,129.54053403897,181,35.3139283136878,2.00866009141208,56.9521289391388,0.493144094298773,0.34880923743084,NA,NA,0.288669713735867,4.59465961029589
219,104.76534006653,239,10.3763376217386,3.77539978357581,59.9855717205723,1.659252134183,0.444871949020079,0.0120235661897319,0.0120235661897319,2.60911386317182,21.1254057953589
91,132.137554672766,202,20.8258095582039,9.42578548212351,53.0757192729024,0.180570603105814,0.0963043216564343,0.0601902010352715,NA,0.457445527868063,15.8781750331046
141,115.6961822265,245,10.1419634263715,6.79740134744947,72.8464870067372,1.8888354186718,0.529355149181906,NA,0.0120307988450433,2.2497593840231,5.53416746871992
92,139.377157075207,208,19.9855526125692,17.1321935949916,57.4283650373224,0.228750300987238,0.0722369371538647,NA,NA,0.397303154346256,4.75559836262942
2,152.50911129801,234,29.1481436981857,7.40117746005046,57.5273338940286,0.216268172533942,0.0841042893187553,0.0120148984741079,NA,0.672834314550042,4.93812327285834
3,147.934447249269,211,40.1490563769684,4.12309171775454,50.4868373602596,0.108186080057699,0.0601033778098329,0.0240413511239332,NA,0.601033778098329,4.44764995792764
142,134.440300004011,303,6.48538082059921,24.2931055228011,37.9617374563831,2.82757790879557,0.625676813861148,NA,NA,0.0601612321020334,27.7463602454578
220,151.322115384615,287,14.4110576923077,14.6875,56.1418269230769,1.25,0.264423076923077,NA,NA,0.961538461538462,12.2836538461538
143,159.67127680898,345,9.3325315694528,23.6440168370415,57.2579675285628,4.46181599518942,0.216476247745039,0.0120264582080577,NA,0.348767288033674,4.72639807576669
144,157.704799711296,330,7.38602189341994,25.6586070010826,49.2842535787321,3.51257067244076,0.613496932515337,0.0360880548538434,NA,0.0240587032358956,13.4849031637195
